NP_014208.1		P53871	DUG3_YEAST	reviewed	Probable glutamine amidotransferase DUG3 (Deficient in utilization of glutathione protein 3) (GSH degradosomal complex subunit DUG3)	DUG3 YNL191W N1410	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	357
NP_014209.1		P53872	PGA14_YEAST	reviewed	Hydrophilin YNL190W	YNL190W N1415	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	204
NP_014210.1		Q02821	IMA1_YEAST	reviewed	Importin subunit alpha (Karyopherin subunit alpha) (Karyopherin-60) (Serine-rich RNA polymerase I suppressor protein)	SRP1 KAP60 YNL189W N1606	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	542
NP_014211.1		P11927	KAR1_YEAST	reviewed	Cell division control protein KAR1	KAR1 YNL188W N1611	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	433
NP_014212.1		P53873	SWT21_YEAST	reviewed	Protein SWT21 (Synthetic With TGS1 protein 21)	SWT21 YNL187W N1615	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	357
NP_014213.2		P53874	UBP10_YEAST	reviewed	Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.4.19.12) (Deubiquitinating enzyme 10) (Disrupter of telomere silencing protein 4) (Ubiquitin thioesterase 10) (Ubiquitin-specific-processing protease 10)	UBP10 DOT4 YNL186W N1619	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	792
NP_014214.1		P53875	RM19_YEAST	reviewed	54S ribosomal protein L19, mitochondrial (YmL19)	MRPL19 YNL185C N1623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	158
NP_014216.1		P22211	NPR1_YEAST	reviewed	Nitrogen permease reactivator protein (EC 2.7.11.1) (Serine/threonine-protein kinase NPR1)	NPR1 YNL183C N1631	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	790
NP_014217.1		P53877	IPI3_YEAST	reviewed	Pre-rRNA-processing protein IPI3 (Involved in processing IST2 protein 3)	IPI3 YNL182C N1636	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	555
NP_014218.2		P53878	YNS1_YEAST	reviewed	Uncharacterized oxidoreductase YNL181W (EC 1.-.-.-)	YNL181W N1640	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	407
NP_014219.1		P53879	RHO5_YEAST	reviewed	GTP-binding protein RHO5	RHO5 YNL180C N1644	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	331
NP_014221.3		P05750	RS3_YEAST	reviewed	40S ribosomal protein S3 (RP13) (YS3)	RPS3 SUF14 YNL178W N1653	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	240
NP_014222.2		P53881	RM22_YEAST	reviewed	54S ribosomal protein L22, mitochondrial	MRPL22 YNL177C N1657	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	309
NP_014223.2		P53882	TDA7_YEAST	reviewed	Topoisomerase I damage affected protein 7	TDA7 YNL176C N1661	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	636
NP_014224.2		P53883	NOP13_YEAST	reviewed	Nucleolar protein 13	NOP13 YNL175C N1665	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	403
NP_014226.1		P53885	MDG1_YEAST	reviewed	Signal transduction protein MDG1 (Multicopy suppressor of defective G-protein 1)	MDG1 YNL173C N1673	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	366
NP_014227.4		P53886	APC1_YEAST	reviewed	Anaphase-promoting complex subunit 1	APC1 YNL172W N1677	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1748
NP_014230.1		P39006	PSD1_YEAST	reviewed	Phosphatidylserine decarboxylase proenzyme 1, mitochondrial (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase 1 beta chain; Phosphatidylserine decarboxylase 1 alpha chain]	PSD1 YNL169C N1692	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	500
NP_014231.1		P53889	FMP41_YEAST	reviewed	Uncharacterized mitochondrial hydrolase FMP41 (EC 3.-.-.-)	FMP41 YNL168C N1696	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	259
NP_014232.1		Q02100	SKO1_YEAST	reviewed	CRE-binding bZIP protein SKO1	SKO1 ACR1 YNL167C N1702	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	647
NP_014233.1		P53890	BNI5_YEAST	reviewed	Bud neck protein 5	BNI5 YNL166C N1706	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	448
NP_014234.3		P53891	YNQ5_YEAST	reviewed	Uncharacterized protein YNL165W	YNL165W N1710	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	406
NP_014235.1		P53892	IBD2_YEAST	reviewed	Protein IBD2 (Inhibition of bud division protein 2)	IBD2 YNL164C N1714	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	351
NP_014236.1		P53893	RIA1_YEAST	reviewed	Ribosome assembly protein 1 (EC 3.6.5.-) (EF-2-like GTPase) (Elongation factor-like 1)	RIA1 EFL1 YNL163C N1718	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1110
NP_014237.2		P0CX27	RL44A_YEAST	reviewed	60S ribosomal protein L42-A (L41) (YL27) (YP44)	RPL42A RPL41A SCL41A YNL162W N1722	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	106
NP_014237.2		P0CX28	RL44B_YEAST	reviewed	60S ribosomal protein L42-B (L41) (Maintenance of killer protein 18) (YL27) (YP44)	RPL42B MAK18 RPL41B SCL41B YHR141C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	106
NP_014238.3		P53894	CBK1_YEAST	reviewed	Serine/threonine-protein kinase CBK1 (EC 2.7.11.1) (Cell wall biosynthesis kinase)	CBK1 YNL161W N1727	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	756
NP_014239.1		P38616	YGP1_YEAST	reviewed	Protein YGP1 (GP38)	YGP1 YNL160W N1731	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	354
NP_014240.1		P53895	ASI2_YEAST	reviewed	Protein ASI2 (Amino acid sensor-independent protein 2)	ASI2 YNL159C N1735	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	289
NP_014241.1		P53896	PGA1_YEAST	reviewed	GPI mannosyltransferase 2 subunit PGA1 (Processing of GAS1 and ALP protein 1)	PGA1 YNL158W N1739	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	198
NP_014243.3		P53898	NSG2_YEAST	reviewed	Protein NSG2 (INSIG homolog 2)	NSG2 YNL156C N1747	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	299
NP_014244.1		P53899	CUZ1_YEAST	reviewed	CDC48-associated ubiquitin-like/zinc finger protein 1 (CDC48-associated UBL/Zn-finger protein 1)	CUZ1 YNL155W N1751	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	274
NP_014245.1		P23292	KC12_YEAST	reviewed	Casein kinase I homolog 2 (EC 2.7.11.1)	YCK2 CKI1 YNL154C N1755	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	546
NP_014246.1		P53900	PFD4_YEAST	reviewed	Prefoldin subunit 4 (Genes involved in microtubule biogenesis protein 3) (Gim complex subunit 3) (GimC subunit 3)	GIM3 PFD4 YNL153C N1761	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	129
NP_014247.1		P53901	INN1_YEAST	reviewed	Ingression protein 1	INN1 YNL152W N1765	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	409
NP_014248.3		P17890	RPC7_YEAST	reviewed	DNA-directed RNA polymerase III subunit RPC7 (RNA polymerase III subunit C7) (DNA-directed RNA polymerase III 31 kDa polypeptide) (C31)	RPC31 ACP2 RPC8 YNL151C N1769	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	251
NP_014250.1		P53903	PGA2_YEAST	reviewed	Processing of GAS1 and ALP protein 2	PGA2 YNL149C N1774	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	129
NP_014251.1		P53904	TBCB_YEAST	reviewed	Tubulin-specific chaperone B (Alpha-tubulin formation protein 1) (Tubulin-folding cofactor B)	ALF1 YNL148C N1201 N1777	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	254
NP_014252.2		P53905	LSM7_YEAST	reviewed	U6 snRNA-associated Sm-like protein LSm7	LSM7 YNL147W N1202 N1780	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	115
NP_014254.1		P34166	MFA2_YEAST	reviewed	Mating hormone A-factor 2	MFA2 YNL145W N1204 N1787	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	38
NP_014255.1		P53907	YNO4_YEAST	reviewed	Uncharacterized protein YNL144C	YNL144C N1205 N1790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	740
NP_014257.1		P41948	MEP2_YEAST	reviewed	Ammonium transporter MEP2	MEP2 AMT2 YNL142W N1207 N1820	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	499
NP_014258.1		P53909	ADE_YEAST	reviewed	Adenine deaminase (ADE) (EC 3.5.4.2) (Adenine aminohydrolase) (AAH)	AAH1 YNL141W N1208 N1825	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	347
NP_014260.3		P53552	THO2_YEAST	reviewed	THO complex subunit 2 (Low dye-binding protein 5) (THO complex subunit RLR1) (Zinc-regulated gene 13 protein)	THO2 LDB5 RLR1 ZRG13 YNL139C N1209 N1835	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1597
NP_014261.1		P17555	CAP_YEAST	reviewed	Adenylyl cyclase-associated protein (CAP)	SRV2 CAP1 YNL138W N1210 N1838	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	526
NP_014262.3		P27929	NAM9_YEAST	reviewed	37S ribosomal protein NAM9, mitochondrial (Nuclear accommodation of mitochondria protein 9)	NAM9 MNA6 YNL137C N1211 N1840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	486
NP_014263.1		P53911	EAF7_YEAST	reviewed	Chromatin modification-related protein EAF7 (ESA1-associated factor 7)	EAF7 YNL136W N1212 N1843	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	425
NP_014264.1		P20081	FKBP_YEAST	reviewed	FK506-binding protein 1 (FKBP) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (EC 5.2.1.8) (Rapamycin-binding protein)	FPR1 FKB1 RBP1 YNL135C N1213 N1845	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	114
NP_014265.3		P53912	YNN4_YEAST	reviewed	Uncharacterized protein YNL134C	YNL134C N1214 N1847	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	376
NP_014266.3		P53913	FYV6_YEAST	reviewed	Protein FYV6 (Function required for yeast viability protein 6)	FYV6 YNL133C N1215 N1850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	173
NP_014267.1		P53914	NAT10_YEAST	reviewed	RNA cytidine acetyltransferase (EC 2.3.1.-) (18S rRNA cytosine acetyltransferase) (Killer toxin-resistance protein 33) (Ribosomal RNA cytidine acetyltransferase 1)	NAT10 KRE33 RRA1 YNL132W N1216 N1858	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1056
NP_014268.1		P49334	TOM22_YEAST	reviewed	Mitochondrial import receptor subunit TOM22 (Mitochondrial 17 kDa assembly protein) (Mitochondrial 22 kDa outer membrane protein) (Protein MAS17) (Translocase of outer membrane 22 kDa subunit)	TOM22 MAS17 MAS22 MOM22 YNL131W N1217 N1862	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	152
NP_014269.4		P17898	CPT1_YEAST	reviewed	Cholinephosphotransferase 1 (EC 2.7.8.2) (Aminoalcohol phosphotransferase CPT1) (Diacylglycerol cholinephosphotransferase 1) (Sn-1,2-diacylglycerol cholinephosphotransferase) (CHOPT)	CPT1 YNL130C N1218 N1867	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	393
NP_014270.1		P53915	NRK1_YEAST	reviewed	Nicotinamide riboside kinase (NRK) (NmR-K) (EC 2.7.1.22) (Nicotinic acid riboside kinase) (EC 2.7.1.173) (Ribosylnicotinamide kinase) (RNK) (Ribosylnicotinic acid kinase)	NRK1 YNL129W N1219 N1870	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	240
NP_014271.3		P53916	TEP1_YEAST	reviewed	Probable phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TEP1 (EC 3.1.3.67)	TEP1 YNL128W N1220 N1872	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	434
NP_014272.3		P53917	FAR11_YEAST	reviewed	Factor arrest protein 11	FAR11 YNL127W N1221 N1875	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	953
NP_014273.1		P53540	SPC98_YEAST	reviewed	Spindle pole body component SPC98	SPC98 YNL126W N1222 N1879	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	846
NP_014274.1		P53918	ESBP6_YEAST	reviewed	Uncharacterized transporter ESBP6	ESBP6 MCH3 YNL125C N1223 N1882	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	673
NP_014275.3		P53919	NAF1_YEAST	reviewed	H/ACA ribonucleoprotein complex non-core subunit NAF1 (Nuclear assembly factor 1)	NAF1 YNL124W N1888	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	492
NP_014276.1		P53920	NM111_YEAST	reviewed	Pro-apoptotic serine protease NMA111 (EC 3.4.21.-) (111 kDa nuclear mediator of apoptosis)	NMA111 YNM3 YNL123W N1897	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	997
NP_014277.1		P53921	YNM2_YEAST	reviewed	Putative mitochondrial ribosomal protein YNL122C	YNL122C N1901	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	115
NP_014278.3		P07213	TOM70_YEAST	reviewed	Mitochondrial import receptor subunit TOM70 (70 kDa mitochondrial outer membrane protein) (Translocase of outer membrane 70 kDa subunit)	TOM70 MAS70 OMP1 YNL121C N1905	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	617
NP_014280.3		P53923	CTU2_YEAST	reviewed	Cytoplasmic tRNA 2-thiolation protein 2 (Needs CLA4 to survive protein 2) (Thiolation of uridine in cytoplasmic tRNA protein 2)	NCS2 CTU2 TUC2 YNL119W N1913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	493
NP_014281.1		P53550	DCP2_YEAST	reviewed	m7GpppN-mRNA hydrolase (EC 3.6.1.62) (Protein PSU1) (mRNA-decapping enzyme subunit 2)	DCP2 PSU1 YNL118C N1917	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	970
NP_014282.1		P30952	MASY_YEAST	reviewed	Malate synthase 1, glyoxysomal (EC 2.3.3.9)	MLS1 YNL117W N1921	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	554
NP_014283.3		P53924	DMA2_YEAST	reviewed	E3 ubiquitin-protein ligase DMA2 (EC 6.3.2.-) (Checkpoint forkhead associated with RING domains-containing protein 1) (Defective in mitotic arrest protein 2)	DMA2 CHF2 YNL116W N1925	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	522
NP_014284.1		P53925	YNL5_YEAST	reviewed	Uncharacterized vacuolar membrane protein YNL115C	YNL115C N1929	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	644
NP_014286.1		P28000	RPAC2_YEAST	reviewed	DNA-directed RNA polymerases I and III subunit RPAC2 (RNA polymerases I and III subunit AC2) (AC19) (DNA-directed RNA polymerases I and III 16 kDa polypeptide) (RPA19)	RPC19 YNL113W N1937	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	142
NP_014287.3		P24783	DBP2_YEAST	reviewed	ATP-dependent RNA helicase DBP2 (EC 3.6.4.13) (DEAD box protein 2) (p68-like protein)	DBP2 YNL112W N1945	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	546
NP_014288.3		P40312	CYB5_YEAST	reviewed	Cytochrome b5	CYB5 YNL111C N1949	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	120
NP_014289.1		P53927	NOP15_YEAST	reviewed	Ribosome biogenesis protein 15 (Nucleolar protein 15)	NOP15 YNL110C N1954	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	220
NP_014291.1		P53929	YNK8_YEAST	reviewed	Uncharacterized protein YNL108C	YNL108C N1962	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	270
NP_014292.3		P53930	AF9_YEAST	reviewed	Protein AF-9 homolog	YAF9 YNL107W N1966	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	226
NP_014293.1		P50942	INP52_YEAST	reviewed	Polyphosphatidylinositol phosphatase INP52 (Synaptojanin-like protein 2) [Includes: SAC1-like phosphoinositide phosphatase (EC 3.1.3.-); Phosphatidylinositol 4,5-bisphosphate 5-phosphatase (EC 3.1.3.36)]	INP52 SJL2 YNL106C N2160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1183
NP_014296.4		P32389	MET4_YEAST	reviewed	Transcriptional activator of sulfur metabolism MET4 (Methionine-requiring protein 4)	MET4 YNL103W N2177	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	672
NP_014297.3		P13382	DPOA_YEAST	reviewed	DNA polymerase alpha catalytic subunit A (EC 2.7.7.7) (DNA polymerase I subunit A) (DNA polymerase alpha:primase complex p180 subunit) (DNA polymerase-primase complex p180 subunit) (Pol alpha-primase complex p180 subunit)	POL1 CDC17 YNL102W N2181	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1468
NP_014298.1		P50944	AVT4_YEAST	reviewed	Vacuolar amino acid transporter 4	AVT4 YNL101W N2185	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	713
NP_014299.1		P50945	MIC27_YEAST	reviewed	MICOS complex subunit MIC27 (Altered inheritance of mitochondria protein 37) (Mitochondrial contact site complex 27 kDa subunit)	MIC27 AIM37 MCS27 YNL100W N2190	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	234
NP_014300.3		P50946	OCA1_YEAST	reviewed	Putative tyrosine-protein phosphatase OCA1 (EC 3.1.3.48) (Oxidant-induced cell-cycle arrest protein 1)	OCA1 YNL099C N2194	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	238
NP_014301.1		P01120	RAS2_YEAST	reviewed	Ras-like protein 2	RAS2 ASC1 CTN5 GLC5 YNL098C N2198	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	322
NP_014302.3		P50947	PHO23_YEAST	reviewed	Transcriptional regulatory protein PHO23	PHO23 YNL097C N2205	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	330
NP_014305.1		P53933	APP1_YEAST	reviewed	Phosphatidate phosphatase APP1 (PAP) (EC 3.1.3.4) (Actin patch protein 1)	APP1 YNL094W N2219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	587
NP_014307.1		P53934	CARME_YEAST	reviewed	Carnosine N-methyltransferase (EC 2.1.1.22)	YNL092W N2227	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	400
NP_014308.1		P53935	NST1_YEAST	reviewed	Stress response protein NST1 (Negatively-affecting salt tolerance protein 1)	NST1 YNL091W N2231	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1240
NP_014309.3		P06781	RHO2_YEAST	reviewed	GTP-binding protein RHO2	RHO2 YNL090W N2237	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	192
NP_014311.3		P06786	TOP2_YEAST	reviewed	DNA topoisomerase 2 (EC 5.99.1.3) (DNA topoisomerase II)	TOP2 TOR3 YNL088W N2244	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1428
NP_014313.1		P48232	SNAPN_YEAST	reviewed	Biogenesis of lysosome-related organelles complex 1 subunit SNN1 (BLOC-1 subunit SNN1) (SNAPIN-like protein 1)	SNN1 YNL086W N2254	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	102
NP_014314.3		P40850	MKT1_YEAST	reviewed	Protein MKT1	MKT1 YNL085W N2302	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	830
NP_014315.1		P39013	END3_YEAST	reviewed	Actin cytoskeleton-regulatory complex protein END3 (Endocytosis protein 3)	END3 YNL084C N2307	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	349
NP_014316.3		D6W196	CMC1_YEAST	reviewed	Truncated non-functional calcium-binding mitochondrial carrier SAL1-1 (Suppressor of AAC2 lethality)	SAL1 YNL083W N2312	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	494
NP_014317.4		P14242	PMS1_YEAST	reviewed	DNA mismatch repair protein PMS1 (Postmeiotic segregation protein 1)	PMS1 YNL082W N2317	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	873
NP_014318.3		P53937	SWS2_YEAST	reviewed	37S ribosomal protein SWS2, mitochondrial (Sick without securin protein 2)	SWS2 YNL081C N2322	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	143
NP_014319.1		P53938	EOS1_YEAST	reviewed	N-glycosylation protein EOS1 (ER-localized and oxidants sensitive protein 1)	EOS1 YNL080C N2327	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	366
NP_014320.1		P17536	TPM1_YEAST	reviewed	Tropomyosin-1	TPM1 YNL079C N2332	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	199
NP_014321.3		P53939	NIS1_YEAST	reviewed	Protein NIS1 (Jumonji domain-interacting protein 1) (Neck protein interacting with septins protein 1)	NIS1 JIP1 YNL078W N2337	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	407
NP_014322.1		P53940	APJ1_YEAST	reviewed	J domain-containing protein APJ1	APJ1 YNL077W N2342	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	528
NP_014323.1		P34072	MKS1_YEAST	reviewed	Negative regulator of RAS-cAMP pathway	MKS1 LYS80 YNL076W N2344 N2347	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	584
NP_014324.3		P53941	IMP4_YEAST	reviewed	U3 small nucleolar ribonucleoprotein protein IMP4 (U3 snoRNP protein IMP4) (Interacting with MPP10 protein 4)	IMP4 YNL075W N2353	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	290
NP_014325.3		P32047	MLF3_YEAST	reviewed	Protein MLF3 (Multicopy suppressor of leflunomide sensitivity 3)	MLF3 YMK1 YNL074C N2359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	452
NP_014326.1		P32048	SYKM_YEAST	reviewed	Lysine--tRNA ligase, mitochondrial (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	MSK1 YNL073W N2364	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	576
NP_014327.1		P53942	RNH2A_YEAST	reviewed	Ribonuclease H2 subunit A (RNase H2 subunit A) (EC 3.1.26.4) (RNase H(201)) (RNase H(35)) (Ribonuclease HI large subunit) (RNase HI large subunit) (Ribonuclease HI subunit A)	RNH201 RNH35 YNL072W N2369	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	307
